source,item_id,title_id,title,creators,language,year,period,genre,non_english_title,subfield,biology_hits,subjects,volume_info,barcode,item_url,item_text_url,copyright_status,rights_statement,license_type,rights_holder,work_id,period_bin
BHL,117526,56713,"Nature sketches in temperate America, a series of sketches and  a popular account of insects, birds, and plants, treated from some aspects of   their evolution and ecological relations","Hancock, Joseph Lane.",ENG,1911,1910_1919,popular_or_essay,0,natural_history_ecology_behavior,animal;evolution,Animal behavior; Animal ecology; Birds; Behavior; Insects; Plant ecology,,cu31924024546263,https://www.biodiversitylibrary.org/item/117526,https://www.biodiversitylibrary.org/itemtext/117526,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56713,1910_1929
BHL,117649,56817,"Fifty years of Darwinism : modern aspects of evolution ; centennial addresses in honor of Charles Darwin, before the American Association for the Advancement of Science, Baltimore, Friday, January 1, 1909","American Association for the Advancement of Science.; Gilbert, Perry W.,; San Francisco Theological Seminary,; Quinn & Boden Co. Press,; American Association for the Advancement of Science.",ENG,1909,1900_1909,popular_or_essay,0,evolution_adaptation,evolution,"1809-1882; Evolution; Darwin, Charles,",,cu31924003046830,https://www.biodiversitylibrary.org/item/117649,https://www.biodiversitylibrary.org/itemtext/117649,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56817,1890_1909
BHL,117754,56906,A manual of the anatomy of vertebrated animals,"Huxley, Thomas Henry, 1825-1895",ENG,1898,1890_1899,textbook_manual,0,comparative_anatomy_morphology,anatomy;animal;animals,Anatomy; Vertebrates,,cu31924002903627,https://www.biodiversitylibrary.org/item/117754,https://www.biodiversitylibrary.org/itemtext/117754,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56906,1890_1909
BHL,117775,56926,Text book of zoology,"Boas, J. E. V. (Johan Erik Vesti), 1855-1935; Boas, J. E. V. (Johan Erik Vesti), 1855-1935",ENG,1896,1890_1899,monograph_or_book,0,general_or_unknown,zoology,Zoology,,cu31924000397905,https://www.biodiversitylibrary.org/item/117775,https://www.biodiversitylibrary.org/itemtext/117775,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56926,1890_1909
BHL,117776,56927,Natural history of animals,"Tenney, Sanborn, 1827-1877; Tenney, Abby Amy, 1836-1903",ENG,1895,1890_1899,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history;zoology,Zoology,,cu31924031259538,https://www.biodiversitylibrary.org/item/117776,https://www.biodiversitylibrary.org/itemtext/117776,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56927,1890_1909
BHL,132540,65745,"An introduction to entomology, or, Elements of the natural history of insects : with plates","Kirby, William, 1759-1850; Spence, William 1783-1860",ENG,1822,1800_1829,textbook_manual,0,natural_history_ecology_behavior,entomology;natural history,Insects,3,CUbiodiversity5061101-9657,https://www.biodiversitylibrary.org/item/132540,https://www.biodiversitylibrary.org/itemtext/132540,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,65745,1800_1829
BHL,116694,54401,The fur seals and fur-seal islands of the North Pacific ocean,"United States. Department of the Treasury. Commission on Fur-Seal Investigations.; Clark, George A. (George Archibald), 1864-1918; Duffield, W. W. (William Ward), 1823-1907; Jordan, David Starr, 1851-1931; Lucas, Frederic A. (Frederic Augustus), 1852-1929; Moser, Jefferson F.; Murray, Joseph.; Stejneger, Leonhard, 1851-1943; Townsend, Charles Haskins, 1859-1944; Albatross (Steamer); U.S. Coast and Geodetic Survey",ENG,1899,1890_1899,monograph_or_book,0,general_or_unknown,animal;animals,Sealing; Seals (Animals),pt.3 (1899),cu31924000936496,https://www.biodiversitylibrary.org/item/116694,https://www.biodiversitylibrary.org/itemtext/116694,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,54401,1890_1909
BHL,116855,56111,The industries of animals,"Houssay, Frédéric, 1860-1920",ENG,1899,1890_1899,monograph_or_book,0,natural_history_ecology_behavior,animal;animals,Animal behavior; Animals; Habitations,,cu31924002895773,https://www.biodiversitylibrary.org/item/116855,https://www.biodiversitylibrary.org/itemtext/116855,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56111,1890_1909
BHL,116905,56161,Wild neighbors: out-door studies in the United States,"Ingersoll, Ernest, 1852-1946",ENG,1897,1890_1899,monograph_or_book,0,natural_history_ecology_behavior,animal,Animal behavior,,cu31924031487105,https://www.biodiversitylibrary.org/item/116905,https://www.biodiversitylibrary.org/itemtext/116905,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56161,1890_1909
BHL,116908,56164,Clever Hans (the horse of Mr. Von Osten) a contribution to experimental animal and human psychology,"Pfungst, Oskar.; Rahn, Carl Leo.",ENG,1911,1910_1919,monograph_or_book,0,general_or_unknown,animal,"Animal training; Animal intelligence; Horses; Psychology, Comparative",,cu31924024783973,https://www.biodiversitylibrary.org/item/116908,https://www.biodiversitylibrary.org/itemtext/116908,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56164,1910_1929
BHL,116948,56200,Studies in animal life,"Lewes, George Henry, 1817-1878",ENG,1860,1860_1869,monograph_or_book,0,general_or_unknown,animal;zoology,1758-1900; Nature study; Zoology,,cu31924085804502,https://www.biodiversitylibrary.org/item/116948,https://www.biodiversitylibrary.org/itemtext/116948,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56200,1850_1869
BHL,116957,56208,"The natural history of animals (class Mammalia-animals which suckle their young), in word and picture","Vogt, Karl Christoph, 1817-1895; Chisholm, Geo. G. 1850-1930; Specht, Friedrich, 1839-1909",ENG,1887,1880_1889,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history,Mammals,v.1 (1887),cu31924002911281,https://www.biodiversitylibrary.org/item/116957,https://www.biodiversitylibrary.org/itemtext/116957,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56208,1870_1889
BHL,116979,56228,"Chapters on animals; dogs, cats and horses","Hamerton, Philip Gilbert, 1834-1894",ENG,1900,1900_1909,monograph_or_book,0,general_or_unknown,animal;animals,Animals; Literary collections,,cu31924002901340,https://www.biodiversitylibrary.org/item/116979,https://www.biodiversitylibrary.org/itemtext/116979,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56228,1890_1909
BHL,117012,28657,"Across Mongolian plains: a naturalist's account of China's ""great northwest""","Andrews, Roy Chapman, 1884-1960; Andrews, Yvette Borup, 1891-1959; Asiatic Zoölogical Expedition of the American Museum of Natural History (2nd :1918-1919)",ENG,1921,1920_1929,monograph_or_book,0,general_or_unknown,zoology,Description and travel; Hunting; Mongolia; Zoology,,cu31924023560091,https://www.biodiversitylibrary.org/item/117012,https://www.biodiversitylibrary.org/itemtext/117012,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,28657,1910_1929
BHL,117135,11802,Protozoa,"Hartog, Marcus; Hickson, Sydney J. (Sydney John), 1859-1940; MacBride, E. W. (Ernest William), 1866-1940; Sollas, B. J. Igerna.",ENG,1906,1900_1909,monograph_or_book,0,natural_history_ecology_behavior,natural history,Cnidaria; Ctenophora; Echinodermata; Invertebrates; Natural history; Protozoa; Sponges,v.1 (1906),cu31924024535431,https://www.biodiversitylibrary.org/item/117135,https://www.biodiversitylibrary.org/itemtext/117135,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,11802,1890_1909
BHL,117211,56431,"[Collected reprints, 1911-1931","Swarth, Harry S. (Harry Schelwald), 1878-1935",ENG,1900,1900_1909,monograph_or_book,0,general_or_unknown,ornithology,Mammals; Ornithology,,cu31924001585482,https://www.biodiversitylibrary.org/item/117211,https://www.biodiversitylibrary.org/itemtext/117211,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56431,1890_1909
BHL,117224,11115,Animal parasites and messmates,"Beneden, P.-J. van (Pierre Joseph), 1809-1894",ENG,1876,1870_1879,monograph_or_book,0,general_or_unknown,animal,Parasites,,cu31924031170131,https://www.biodiversitylibrary.org/item/117224,https://www.biodiversitylibrary.org/itemtext/117224,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,11115,1870_1889
BHL,117300,56510,Animal and vegetable parasites of the human skin and hair,"Jeffries, B. Joy (Benjamin Joy), 1833-1915",ENG,1872,1870_1879,monograph_or_book,0,general_or_unknown,animal,Medical parasitology,,cu31924031254059,https://www.biodiversitylibrary.org/item/117300,https://www.biodiversitylibrary.org/itemtext/117300,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56510,1870_1889
BHL,117608,56781,Darwin and modern science; essays in commemoration of the centenary of the birth of Charles Darwin and of the fiftieth anniversary of the publication of the Origin of species,"Seward, A. C. (Albert Charles), 1863-1941; Cambridge Philosophical Society.; Cambridge University Press.",ENG,1909,1900_1909,popular_or_essay,0,evolution_adaptation,evolution,"1809-1882; Darwin, Charles,; Evolution; History; Science",,cu31924024562377,https://www.biodiversitylibrary.org/item/117608,https://www.biodiversitylibrary.org/itemtext/117608,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56781,1890_1909
BHL,117648,7998,"Key to North American birds. Containing a concise account of every species of living and fossil bird at present known from the continent north of the Mexican and United States boundary, inclusive of Greenland and lower California, with which are incorporated General ornithology: an outline of the structure and classification of birds; and Field ornithology, a manual of collecting, preparing, and preserving birds","Coues, Elliott, 1842-1899",ENG,1894,1890_1899,textbook_manual,0,taxonomy_systematics,classification;ornithology,Birds; Collection and preservation; North America,[1894 printing],cu31924090314984,https://www.biodiversitylibrary.org/item/117648,https://www.biodiversitylibrary.org/itemtext/117648,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,7998,1890_1909
BHL,117725,56880,Fur-farming in Canada,"Canada. Commission of Conservation. Committee on Fisheries, Game and Fur-bearing Animals.; Jones, J. Walter (John Walter), 1878-1954",ENG,1914,1910_1919,monograph_or_book,0,general_or_unknown,animal;animals,Canada; Fur farming; Fur-bearing animals,,cu31924001173859,https://www.biodiversitylibrary.org/item/117725,https://www.biodiversitylibrary.org/itemtext/117725,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56880,1910_1929
BHL,117790,56939,"American ornithology, with notes by Jardine.  To which is added a synopsis of American birds, including those described by Bonaparte, Audubon, Nuttall, and Richardson, by T.M. Brewer","Wilson, Alexander, 1766-1813; Brewer, T. M. (Thomas Mayo), 1814-1880; Jardine, William, 1800-1874",ENG,1853,1850_1859,monograph_or_book,0,general_or_unknown,ornithology,Birds; United States,,cu31924090265285,https://www.biodiversitylibrary.org/item/117790,https://www.biodiversitylibrary.org/itemtext/117790,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56939,1850_1869
BHL,117817,56605,Animal life as affected by the natural conditions of existence,"Semper, C. (Carl), 1832-1893",ENG,1881,1880_1889,monograph_or_book,0,natural_history_ecology_behavior,animal,Animal ecology,v.30 (1881),cu31924031496809,https://www.biodiversitylibrary.org/item/117817,https://www.biodiversitylibrary.org/itemtext/117817,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,56605,1870_1889
BHL,117977,57106,The sea-trout. A study in natural history,"Lamond, Henry G. (Henry George), 1885-1969",ENG,1916,1910_1919,monograph_or_book,0,natural_history_ecology_behavior,natural history,Fish culture; Fishing; Fish-culture; Salmonidae,,cu31924002868911,https://www.biodiversitylibrary.org/item/117977,https://www.biodiversitylibrary.org/itemtext/117977,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57106,1910_1929
BHL,118126,57233,Watched by wild animals,"Mills, Enos A., 1870-1922",ENG,1922,1920_1929,monograph_or_book,0,natural_history_ecology_behavior,animal;animals;natural history,Animal behavior; Natural history; Outdoor books,,cu31924003405267,https://www.biodiversitylibrary.org/item/118126,https://www.biodiversitylibrary.org/itemtext/118126,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57233,1910_1929
BHL,118261,57337,"The sterility of cows, its causes and treatment","Albrechtsen, Jacob, 1859-1921; Wehrbein, Heinrich, 1889-",ENG,1917,1910_1919,monograph_or_book,0,general_or_unknown,animal;animals,Cows; Infertility in animals,,cu31924056979515,https://www.biodiversitylibrary.org/item/118261,https://www.biodiversitylibrary.org/itemtext/118261,Public domain. The BHL considers that this work is no longer under copyright protection.,,,,57337,1910_1929
