work_id,period_bin,subfield,n_rows,all_n,all_divine_teleology,all_non_divine_teleology,all_internal_essence,whole_n,whole_divine_teleology,whole_non_divine_teleology,whole_internal_essence,part_n,part_divine_teleology,part_non_divine_teleology,part_internal_essence
jhunter|account of certain receptacles of air in birds,1750_1799,(IA supplement),12,8,0,8,0,0,0,0,0,8,0,8,0
adicquemare|second essay on the natural history of the,1750_1799,(IA supplement),98,11,0,9,2,7,0,5,2,4,0,4,0
jhunter|experiments on animals and vegetables with respect to,1750_1799,(IA supplement),27,5,0,2,3,4,0,2,2,1,0,0,1
jhunter|of the heat c of animals and vegetables,1750_1799,(IA supplement),70,2,0,1,1,1,0,0,1,1,0,1,0
afontanajparadise|experiments and observations on the inflammable air breathed,1750_1799,(IA supplement),36,0,0,0,0,0,0,0,0,0,0,0,0
afontana|account of the airs extracted from different kinds,1750_1799,(IA supplement),7,0,0,0,0,0,0,0,0,0,0,0,0
jingenhousz|improvements in electricity by john ingenhousz f r,1750_1799,(IA supplement),3,0,0,0,0,0,0,0,0,0,0,0,0
afontana|memoria sopra il veleno americano detto ticunas by,1750_1799,(IA supplement),158,0,0,0,0,0,0,0,0,0,0,0,0
tcavallo|thermometrical experiments and observations by tiberius cavallo f,1750_1799,(IA supplement),10,0,0,0,0,0,0,0,0,0,0,0,0
jrforster|natural history and description of the tyger cat,1750_1799,(IA supplement),2,0,0,0,0,0,0,0,0,0,0,0,0
jkerrjbanks|natural history of the insect which produces the,1750_1799,(IA supplement),15,0,0,0,0,0,0,0,0,0,0,0,0
acrawfordjbanks|experiments on the power that animals when placed,1750_1799,(IA supplement),28,0,0,0,0,0,0,0,0,0,0,0,0
tcavallo|account of some thermometrical experiments containing i experiments,1750_1799,(IA supplement),10,0,0,0,0,0,0,0,0,0,0,0,0
wandrejbankswherschel|description of the teeth of the anarrhichas lupus,1750_1799,(IA supplement),24,4,0,2,2,0,0,0,0,4,0,2,2
ejenner|observations on the natural history of the cuckoo,1750_1799,(IA supplement),44,11,0,11,0,6,0,6,0,5,0,5,0
ewgray|observations on the class of animals called by,1750_1799,(IA supplement),40,7,0,0,7,0,0,0,0,7,0,0,7
johnberkenhout|synopsis of the natural history of great britain,1750_1799,(IA supplement),358,9,0,1,8,1,0,0,1,8,0,1,7
roberttownson|tracts and observations in natural history and physiology,1750_1799,(IA supplement),152,38,0,33,5,10,0,8,2,28,0,25,3
pehrkalm|travels into north america containing its natural history,1750_1799,(IA supplement),337,23,0,21,2,13,0,13,0,10,0,8,2
